iter,r1_collision,r1_near,r1_neighbors,r1_total,r1_path
154,14.150706052780151,0.0348052978515625,0.03313946723937988,14.229591131210327,3.968449804302105
155,14.176085233688354,0.03511834144592285,0.03336334228515625,14.255560159683228,2.699999999999999
156,14.176085233688354,0.035329341888427734,0.03336334228515625,14.255780220031738,2.699999999999999
157,14.301995277404785,0.03554224967956543,0.0335841178894043,14.382175207138062,2.699999999999999
158,14.428497552871704,0.03578925132751465,0.03380608558654785,14.509212017059326,2.699999999999999
159,14.554583549499512,0.03603720664978027,0.03403520584106445,14.635834217071533,2.699999999999999
160,14.554583549499512,0.036283254623413086,0.03403520584106445,14.636090278625488,2.699999999999999
161,14.687288284301758,0.036515235900878906,0.03427600860595703,14.769328117370605,2.5999999999999988
162,14.705405473709106,0.036765336990356445,0.03451681137084961,14.787981271743774,2.5999999999999988
163,14.705405473709106,0.03698444366455078,0.03451681137084961,14.788206338882446,2.5999999999999988
164,14.705405473709106,0.0372006893157959,0.03451681137084961,14.788424253463745,2.5999999999999988
165,14.705405473709106,0.037416696548461914,0.03451681137084961,14.788641214370728,2.5999999999999988
166,14.810470342636108,0.03763389587402344,0.03480195999145508,14.8942391872406,2.5999999999999988
167,14.831337451934814,0.03789186477661133,0.035034894943237305,14.915640354156494,2.5999999999999988
168,14.94045639038086,0.03811192512512207,0.03532671928405762,15.025303363800049,2.5999999999999988
169,15.063748359680176,0.03837275505065918,0.035562753677368164,15.149214267730713,2.5999999999999988
170,15.063748359680176,0.03948664665222168,0.035562753677368164,15.150354146957397,2.5999999999999988
171,15.087852239608765,0.040436744689941406,0.035826921463012695,15.1757652759552,2.3999999999999995
172,15.087852239608765,0.040663957595825195,0.035826921463012695,15.176002264022827,2.3999999999999995
173,15.087852239608765,0.04088902473449707,0.035826921463012695,15.176228284835815,2.3999999999999995
174,15.223106145858765,0.041110992431640625,0.03678297996520996,15.312721014022827,2.3999999999999995
175,15.341989994049072,0.04137063026428223,0.037084102630615234,15.432240009307861,2.3999999999999995
176,15.450773000717163,0.04160475730895996,0.03737497329711914,15.541591167449951,2.3999999999999995
177,15.450773000717163,0.0418546199798584,0.03737497329711914,15.541853904724121,2.3999999999999995
178,15.450773000717163,0.04210257530212402,0.03737497329711914,15.542104005813599,2.3999999999999995
179,15.473859786987305,0.04235076904296875,0.03763890266418457,15.56574010848999,1.9000000000000004
180,15.58200979232788,0.04258990287780762,0.03853893280029297,15.675092935562134,1.9000000000000004
181,15.715519428253174,0.04329276084899902,0.038877010345458984,15.809837102890015,1.9000000000000004
182,15.715519428253174,0.04424571990966797,0.038877010345458984,15.810812950134277,1.9000000000000004
183,15.81657338142395,0.04511880874633789,0.04059100151062012,15.914556980133057,1.9000000000000004
184,15.845905303955078,0.046895742416381836,0.04087519645690918,15.946128845214844,1.9000000000000004
185,15.975620031356812,0.04714179039001465,0.04263114929199219,16.077914714813232,1.9000000000000004
186,15.975620031356812,0.047406911849975586,0.04263114929199219,16.078189849853516,1.9000000000000004
187,16.076642274856567,0.04765582084655762,0.04297280311584473,16.17983889579773,1.9000000000000004
188,16.076642274856567,0.04796481132507324,0.04297280311584473,16.180157899856567,1.9000000000000004
189,16.076642274856567,0.04827165603637695,0.04297280311584473,16.180466890335083,1.9000000000000004
190,16.097204446792603,0.04857659339904785,0.04323267936706543,16.20162796974182,1.9000000000000004
191,16.097204446792603,0.048830509185791016,0.04323267936706543,16.20188593864441,1.9000000000000004
192,16.19671654701233,0.04908037185668945,0.04485297203063965,16.303306102752686,1.9000000000000004
193,16.221125602722168,0.04996347427368164,0.04513287544250488,16.328978061676025,1.9000000000000004
194,16.221125602722168,0.05021548271179199,0.04513287544250488,16.329238891601562,1.9000000000000004
195,16.352282524108887,0.050461530685424805,0.04553675651550293,16.461135864257812,1.9000000000000004
196,16.477096557617188,0.050716400146484375,0.04578876495361328,16.58652400970459,1.9000000000000004
197,16.477096557617188,0.05098915100097656,0.04578876495361328,16.586811065673828,1.9000000000000004
198,16.477096557617188,0.05124306678771973,0.04578876495361328,16.587065935134888,1.9000000000000004
199,16.496450424194336,0.05149698257446289,0.046045780181884766,16.60696291923523,1.9000000000000004
200,16.60514807701111,0.05173993110656738,0.046332597732543945,16.716223001480103,1.9000000000000004
201,16.60514807701111,0.05199599266052246,0.046332597732543945,16.716488122940063,1.9000000000000004
202,16.6253924369812,0.052249908447265625,0.04659438133239746,16.737279891967773,1.9000000000000004
203,16.6253924369812,0.05249977111816406,0.04659438133239746,16.73753571510315,1.9000000000000004
204,16.733558654785156,0.05274677276611328,0.04689931869506836,16.846281051635742,1.9000000000000004
205,16.75315284729004,0.05301380157470703,0.047159433364868164,16.866440057754517,0.25
206,16.75315284729004,0.05326390266418457,0.047159433364868164,16.866697072982788,0.25
207,16.75315284729004,0.05351400375366211,0.047159433364868164,16.866947889328003,0.25
208,16.859771728515625,0.05376267433166504,0.04746651649475098,16.97414803504944,0.25
209,16.985843658447266,0.054022789001464844,0.047742605209350586,17.100820779800415,0.25
210,16.985843658447266,0.05431962013244629,0.047742605209350586,17.101130962371826,0.25
211,16.985843658447266,0.05458974838256836,0.047742605209350586,17.101402044296265,0.25
212,17.113792896270752,0.05486249923706055,0.04800868034362793,17.229997873306274,0.25
213,17.13464593887329,0.055881500244140625,0.04836559295654297,17.252328157424927,0.25
214,17.240230798721313,0.056139469146728516,0.04870271682739258,17.35854983329773,0.25
215,17.240230798721313,0.056444644927978516,0.04870271682739258,17.358863830566406,0.25
216,17.240230798721313,0.05674862861633301,0.04870271682739258,17.359169721603394,0.25
217,17.367948532104492,0.05702567100524902,0.04897665977478027,17.487544775009155,0.25
218,17.367948532104492,0.05830860137939453,0.04897665977478027,17.488853931427002,0.25
219,17.367948532104492,0.05931544303894043,0.04897665977478027,17.48986792564392,0.25
220,17.38700556755066,0.0600893497467041,0.04932546615600586,17.510124921798706,0.25
221,17.513567447662354,0.06035017967224121,0.0496525764465332,17.637321710586548,0.25
222,17.647294521331787,0.06061911582946777,0.050736427307128906,17.77246594429016,0.25
223,17.647294521331787,0.06095004081726074,0.050736427307128906,17.772809743881226,0.25
224,17.647294521331787,0.06121325492858887,0.050736427307128906,17.773074626922607,0.25
225,17.752970695495605,0.06152629852294922,0.051583290100097656,17.879958868026733,0.25
226,17.77224373817444,0.06189131736755371,0.05186820030212402,17.89993977546692,0.25
227,17.77224373817444,0.062160491943359375,0.05186820030212402,17.90021586418152,0.25
228,17.77224373817444,0.062427520751953125,0.05186820030212402,17.900484800338745,0.25
229,17.77224373817444,0.06269574165344238,0.05186820030212402,17.900753021240234,0.25
230,17.77224373817444,0.06296277046203613,0.05186820030212402,17.901021003723145,0.25
231,17.879444360733032,0.06322765350341797,0.05295133590698242,18.00961399078369,0.25
232,17.879444360733032,0.06420159339904785,0.05295133590698242,18.0106098651886,0.25
233,17.899948596954346,0.06514263153076172,0.05327200889587402,18.0324490070343,0.25
234,17.899948596954346,0.06541275978088379,0.05327200889587402,18.03272795677185,0.25
235,17.899948596954346,0.06568360328674316,0.05327200889587402,18.033000707626343,0.25
236,17.899948596954346,0.06595444679260254,0.05327200889587402,18.033276796340942,0.25
237,18.008477687835693,0.06623244285583496,0.05359530448913574,18.14243793487549,0.25
238,18.028099536895752,0.06652641296386719,0.05388903617858887,18.162688970565796,0.25
239,18.156855583190918,0.06679964065551758,0.054234981536865234,18.292106866836548,0.25
240,18.156855583190918,0.06709766387939453,0.054234981536865234,18.29241394996643,0.25
241,18.26345467567444,0.06737256050109863,0.05536293983459473,18.400463104248047,0.25
242,18.284685373306274,0.06825590133666992,0.05568504333496094,18.42299199104309,0.25
243,18.284685373306274,0.06853175163269043,0.05568504333496094,18.42327618598938,0.25
244,18.414670705795288,0.06881093978881836,0.05605006217956543,18.553951025009155,0.25
245,18.414670705795288,0.06909680366516113,0.05605006217956543,18.55425000190735,0.25
246,18.526214838027954,0.06936979293823242,0.05638527870178223,18.6664400100708,0.25
247,18.526214838027954,0.06966590881347656,0.05638527870178223,18.666749000549316,0.25
248,18.526214838027954,0.0699620246887207,0.05638527870178223,18.667046070098877,0.25
249,18.544512033462524,0.07025909423828125,0.05667424201965332,18.685967922210693,0.25
250,18.656358003616333,0.07053518295288086,0.05700802803039551,18.798453092575073,0.25
251,18.656358003616333,0.07082724571228027,0.05700802803039551,18.79875421524048,0.25
252,18.762088775634766,0.07111096382141113,0.05902099609375,18.906839609146118,0.25
253,18.762088775634766,0.0724937915802002,0.05902099609375,18.908339738845825,0.25
254,18.762088775634766,0.07351469993591309,0.05902099609375,18.90936851501465,0.25
255,18.7841317653656,0.0741264820098877,0.059327125549316406,18.932416677474976,0.25
256,18.88995671272278,0.07440948486328125,0.05977511405944824,19.039015769958496,0.25
257,18.914058685302734,0.07490324974060059,0.06013131141662598,19.0640287399292,0.25
258,19.04368257522583,0.07519030570983887,0.06054830551147461,19.194411754608154,0.25
259,19.14749765396118,0.07549214363098145,0.062055349349975586,19.300098657608032,0.25
260,19.14749765396118,0.07686591148376465,0.062055349349975586,19.301498651504517,0.25
261,19.171122789382935,0.0779271125793457,0.06242537498474121,19.32663655281067,0.25
262,19.171122789382935,0.07821893692016602,0.06242537498474121,19.326934576034546,0.25
263,19.30056095123291,0.07850790023803711,0.0636293888092041,19.457927703857422,0.25
264,19.30056095123291,0.07889986038208008,0.0636293888092041,19.458331823349,0.25
265,19.40693211555481,0.07919096946716309,0.06399130821228027,19.565390586853027,0.25
266,19.426522970199585,0.07950806617736816,0.06429457664489746,19.58564567565918,0.25
267,19.426522970199585,0.07980513572692871,0.06429457664489746,19.585946798324585,0.25
268,19.426522970199585,0.08010101318359375,0.06429457664489746,19.586243629455566,0.25
269,19.426522970199585,0.08039712905883789,0.06429457664489746,19.586540699005127,0.25
270,19.55707335472107,0.08069038391113281,0.0651097297668457,19.718236684799194,0.25
271,19.55707335472107,0.08099627494812012,0.0651097297668457,19.718552589416504,0.25
272,19.55707335472107,0.08129096031188965,0.0651097297668457,19.71884846687317,0.25
273,19.55707335472107,0.08159399032592773,0.0651097297668457,19.719152688980103,0.25
274,19.68562364578247,0.08188819885253906,0.06620955467224121,19.849148750305176,0.25
275,19.81173872947693,0.08224129676818848,0.06754946708679199,19.97701859474182,0.25
276,19.936619520187378,0.08260726928710938,0.06791567802429199,20.10269069671631,0.25
277,19.936619520187378,0.08291935920715332,0.06791567802429199,20.10301160812378,0.25
278,19.936619520187378,0.08321952819824219,0.06791567802429199,20.103312730789185,0.25
279,20.047159433364868,0.08351945877075195,0.06898164749145508,20.21528649330139,0.25
280,20.047159433364868,0.08445119857788086,0.06898164749145508,20.21623969078064,0.25
281,20.175576210021973,0.08491301536560059,0.0693044662475586,20.345558643341064,0.25
282,20.196314334869385,0.08526396751403809,0.06963562965393066,20.367024660110474,0.25
283,20.324218034744263,0.08558392524719238,0.07071471214294434,20.496378660202026,0.25
284,20.324218034744263,0.08598899841308594,0.07071471214294434,20.49679684638977,0.25
285,20.436601161956787,0.08629274368286133,0.07107973098754883,20.609883785247803,0.25
286,20.454748153686523,0.08662271499633789,0.07139348983764648,20.62871265411377,0.25
287,20.454748153686523,0.08692789077758789,0.07139348983764648,20.629021883010864,0.25
288,20.454748153686523,0.08723282814025879,0.07139348983764648,20.62932777404785,0.25
289,20.454748153686523,0.08753776550292969,0.07139348983764648,20.62963366508484,0.25
290,20.454748153686523,0.0878446102142334,0.07139348983764648,20.62994146347046,0.25
291,20.454748153686523,0.08815288543701172,0.07139348983764648,20.630249738693237,0.25
292,20.454748153686523,0.08845186233520508,0.07139348983764648,20.6305513381958,0.25
293,20.454748153686523,0.08874988555908203,0.07139348983764648,20.630853414535522,0.25
